# lambda: Angstroms, f_lambda: erg/s/cm^2/Angstrom,                          Teff=8878.4K,rad=2.271Rsol.
lambda	 f_lambda
3.158033925395460756e+04	1.036782778957532941e-13
3.161163342655692395e+04	1.032066484511647424e-13
3.164295860975836695e+04	1.028990949499488086e-13
3.167431483428840511e+04	1.024963917445303350e-13
3.170570213090714606e+04	1.021264802971317479e-13
3.173712053040511819e+04	1.017906005787384191e-13
3.176857006360336163e+04	1.013563467755677011e-13
3.180005076135352283e+04	1.009480258479842983e-13
3.183156265453762171e+04	1.005893104720421494e-13
3.186310577406848097e+04	1.001631876803844779e-13
3.189468015088955144e+04	9.982502940429187766e-14
3.192628581597475568e+04	9.947373537429280979e-14
3.195792280032890267e+04	9.906410535187236177e-14
3.198959113498745864e+04	9.878885297872583440e-14
3.202129085101671444e+04	9.831709934690097986e-14
3.205302197951354538e+04	9.788317960640786389e-14
3.208478455160583690e+04	9.743365630941523393e-14
3.211657859845232451e+04	9.720953259531897398e-14
3.214840415124241918e+04	9.679818676336374689e-14
3.218026124119664019e+04	9.653453869129580975e-14
3.221214989956637146e+04	9.609656923773457569e-14
3.224407015763397794e+04	9.570649753069614873e-14
3.227602204671287473e+04	9.530284418267203984e-14
3.230800559814731605e+04	9.499636456833357439e-14
3.234002084331281731e+04	9.456023789386042929e-14
3.237206781361598041e+04	9.429760468949151929e-14
3.240414654049432647e+04	9.390916602131290061e-14
3.243625705541674324e+04	9.350914441154482153e-14
3.246839938988321592e+04	9.315333507740906373e-14
3.250057357542502723e+04	9.282184003672416280e-14
3.253277964360449550e+04	9.240753056983329366e-14
3.256501762601542214e+04	9.208869280774874461e-14
3.259728755428291333e+04	9.167807858025934827e-14
3.262958946006321275e+04	9.134992443976558006e-14
3.266192337504413081e+04	9.093038406008339906e-14
3.269428933094481908e+04	9.051236698334389670e-14
3.272668735951585768e+04	9.012359135679281553e-14
3.275911749253935341e+04	8.957548600350120486e-14
3.279157976182871062e+04	8.904574876906172573e-14
3.282407419922905683e+04	8.847913464331521955e-14
3.285660083661707176e+04	8.757641141259858832e-14
3.288915970590084180e+04	8.628980779475855004e-14
3.292175083902024926e+04	8.375444982964660139e-14
3.295437426794676867e+04	7.880218899932703820e-14
3.298703002468362683e+04	7.812224884989615743e-14
3.301971814126555546e+04	8.309329507594225964e-14
3.305243864975924953e+04	8.336498153218870575e-14
3.308519158226315631e+04	8.535448557908716869e-14
3.311797697090733709e+04	8.544899361382722600e-14
3.315079484785390378e+04	8.544899361382722600e-14
3.318364524529676419e+04	8.537732532329981790e-14
3.321652819546172395e+04	8.505649391338850571e-14
3.324944373060660291e+04	8.486518186349006133e-14
3.328239188302096591e+04	8.461894186060989167e-14
3.331537268502666120e+04	8.427684542214171161e-14
3.334838616897728934e+04	8.408295205952343507e-14
3.338143236725870520e+04	8.369682865228088788e-14
3.341451131228880695e+04	8.335348053421436871e-14
3.344762303651760885e+04	8.312025203977072754e-14
3.348076757242733584e+04	8.273860027489366138e-14
3.351394495253221976e+04	8.247326032194181674e-14
3.354715520937889960e+04	8.216904094091987884e-14
3.358039837554626865e+04	8.179146116619674204e-14
3.361367448364530719e+04	8.153435330929828720e-14
3.364698356631951174e+04	8.114886683140301491e-14
3.368032565624464769e+04	8.085516999295248781e-14
3.371370078612888028e+04	8.060057636757791989e-14
3.374710898871283280e+04	8.026621678018823908e-14
3.378055029676939012e+04	7.992971567005870611e-14
3.381402474310416437e+04	7.967189773407799473e-14
3.384753236055501475e+04	7.937929630127010606e-14
3.388107318199255678e+04	7.899498435075157618e-14
3.391464724031987862e+04	7.865156599829596591e-14
3.394825456847270834e+04	7.832197461726987437e-14
3.398189519941945764e+04	7.807620396191519232e-14
3.401556916616100352e+04	7.757266364940738513e-14
3.404927650173113943e+04	7.739407461100784449e-14
3.408301723919640062e+04	7.698489055596628953e-14
3.411679141165585315e+04	7.668445583876584332e-14
3.415059905224159593e+04	7.633239649107069632e-14
3.418444019411848421e+04	7.607867869737690866e-14
3.421831487048430427e+04	7.618620165554364964e-14
3.425222311456953321e+04	7.580685768111277843e-14
3.428616495963778289e+04	7.439732826551564153e-14
3.432014043898562522e+04	7.511177026802994897e-14
3.435414958594242489e+04	7.486741528244565704e-14
3.438819243387078313e+04	7.459451850477449361e-14
3.442226901616628311e+04	7.421344986397111377e-14
3.445637936625761358e+04	7.391066759398570282e-14
3.449052351760664169e+04	7.357097033275412442e-14
3.452470150370820193e+04	7.332255469471130706e-14
3.455891335809052543e+04	7.306481699014182973e-14
3.459315911431505083e+04	7.272894428463031420e-14
3.462743880597628595e+04	7.243768757239869560e-14
3.466175246670222987e+04	7.211594541937210533e-14
3.469610013015413278e+04	7.189649528712789621e-14
3.473048183002667793e+04	7.156636510896209675e-14
3.476489760004771961e+04	7.132109855371699139e-14
3.479934747397874162e+04	7.107385887401669177e-14
3.483383148561470443e+04	7.084758678304835234e-14
3.486834966878381965e+04	7.044871267194124033e-14
3.490290205734805204e+04	7.021316476220057122e-14
3.493748868520283577e+04	6.993704145819710801e-14
3.497210958627720538e+04	6.974262736004668313e-14
3.500676479453388311e+04	6.945562144060014730e-14
3.504145434396903147e+04	6.913672858054059203e-14
3.507617826861271897e+04	6.887952603392543892e-14
3.511093660252873087e+04	6.864560676230730317e-14
3.514572937981439463e+04	6.834520982062717729e-14
3.518055663460104552e+04	6.803103298686340704e-14
3.521541840105375741e+04	6.787477663637731434e-14
3.525031471337153926e+04	6.756276215774659613e-14
3.528524560578708770e+04	6.732617621462896724e-14
3.532021111256720178e+04	6.709664700139712032e-14
3.535521126801268110e+04	6.686323461533340810e-14
3.539024610645805660e+04	6.663225845596724486e-14
3.542531566227213625e+04	6.632976469610069328e-14
3.546041996985767764e+04	6.602476444484253273e-14
3.549555906365156261e+04	6.578881824150403699e-14
3.553073297812484816e+04	6.557052623969076498e-14
3.556594174778254092e+04	6.533029260002328908e-14
3.560118540716412826e+04	6.511213112633477496e-14
3.563646399084303266e+04	6.487270192658101693e-14
3.567177753342715732e+04	6.452185312462500320e-14
3.570712606955863157e+04	6.426819907461013894e-14
3.574250963391389814e+04	6.404092489828083073e-14
3.577792826120384416e+04	6.378343851033351304e-14
3.581338198617354647e+04	6.358723369658673116e-14
3.584887084360270092e+04	6.349036264526723100e-14
3.588439486830549868e+04	6.319868468019608086e-14
3.591995409513039340e+04	6.299675053595231472e-14
3.595554855896058871e+04	6.268353434293820590e-14
3.599117829471379810e+04	6.240861435178018241e-14
3.602684333734232496e+04	6.209030838584867950e-14
3.606254372183317901e+04	6.176005861844772273e-14
3.609827948320782161e+04	6.161807389779803352e-14
3.613405065652271878e+04	6.147631517332462540e-14
3.616985727686878090e+04	6.119588480847531002e-14
3.620569937937189388e+04	6.111363950611010844e-14
3.624157699919270817e+04	6.091276788903752141e-14
3.627749017152668966e+04	6.066792563280126846e-14
3.631343893160427251e+04	6.044552202245731331e-14
3.634942331469056080e+04	6.008495899379347414e-14
3.638544335608584515e+04	5.980092568981346005e-14
3.642149909112539171e+04	5.938124847060520715e-14
3.645759055517925299e+04	5.911645225409364969e-14
3.649371778365275532e+04	5.898047260234608656e-14
3.652988081198624423e+04	5.884478597235570252e-14
3.656607967565524450e+04	5.884478597235570252e-14
3.660231441017022007e+04	5.867822220532329055e-14
3.663858505107705423e+04	5.845876816496358092e-14
3.667489163395683863e+04	5.830530814248074226e-14
3.671123419442571321e+04	5.803744738791223711e-14
3.674761276813531731e+04	5.780253946642238564e-14
3.678402739077257138e+04	5.726011519596747414e-14
3.682047809805973520e+04	5.722845792559342716e-14
3.685696492575455341e+04	5.675596152297373809e-14
3.689348790964997170e+04	5.630814858022369961e-14
3.693004708557463891e+04	5.601609564901462912e-14
3.696664248939271056e+04	5.593816205014304948e-14
3.700327415700363781e+04	5.576742033362004565e-14
3.703994212434268411e+04	5.593816205014304948e-14
3.707664642738065595e+04	5.580946862228476394e-14
3.711338710212406295e+04	5.563774256343972331e-14
3.715016418461487046e+04	5.509682512253384377e-14
3.718697771093100164e+04	5.517063343323046852e-14
3.722382771718611184e+04	5.437689809821350543e-14
3.726071423952942860e+04	5.440476102623499090e-14
3.729763731414622453e+04	5.380232868956058927e-14
3.733459697725754813e+04	5.283685354168852879e-14
3.737159326512034750e+04	5.086666788710626322e-14
3.740862621402757941e+04	4.507242992698591417e-14
3.744569586030791834e+04	5.046456891785891604e-14
3.748280224032636761e+04	5.145481072896666900e-14
3.751994539048364095e+04	5.184450265457734189e-14
3.755712534721676639e+04	5.229025617082719965e-14
3.759434214699878066e+04	5.244548828276477887e-14
3.763159582633889659e+04	5.246476565357276046e-14
3.766888642178254668e+04	5.244548828276477887e-14
3.770621396991117217e+04	5.244548828276477887e-14
3.774357850734268868e+04	5.228177097868941071e-14
3.778098007073128974e+04	5.208446686007163906e-14
3.781841869676726492e+04	5.196463667289440014e-14
3.785589442217750184e+04	5.177482859161994153e-14
3.789340728372519516e+04	5.156648267233984863e-14
3.793095731820996298e+04	5.125172964155289511e-14
3.796854456246799236e+04	5.113377166434686805e-14
3.800616905337170465e+04	5.079938938863238006e-14
3.804383082783039572e+04	5.050388797177715679e-14
3.808152992278962483e+04	5.018282719570052772e-14
3.811926637523178215e+04	4.970707682260841245e-14
3.815704022217584134e+04	4.906004050510994774e-14
3.819485150067743962e+04	4.847500507728743757e-14
3.823270024782903783e+04	4.867613225601141787e-14
3.827058650075959304e+04	4.894495433190068175e-14
3.830851029663511872e+04	4.905780883382032687e-14
3.834647167265842290e+04	4.891180554149901550e-14
3.838447066606897715e+04	4.894495433190068175e-14
3.842250731414336769e+04	4.883239865098396268e-14
3.846058165419504803e+04	4.872010581392468825e-14
3.849869372357453540e+04	4.860806042005889278e-14
3.853684355966910516e+04	4.841986503667590043e-14
3.857503119990332925e+04	4.821753943476679444e-14
3.861325668173885788e+04	4.805163854763584484e-14
3.865152004267424491e+04	4.792432234782596765e-14
3.868982132024541352e+04	4.378726629838663305e-14
3.872816055202541611e+04	4.750161160306917980e-14
3.876653777562454343e+04	4.729812082218074459e-14
3.880495302869042644e+04	4.706612591380355932e-14
3.884340634890777437e+04	4.675408077385331899e-14
3.888189777399885497e+04	4.661420797929922584e-14
3.892042734172334895e+04	4.630897446376312406e-14
3.895899508987808804e+04	4.589957006408484530e-14
3.899760105629761529e+04	4.538869895648066147e-14
3.903624527885387943e+04	4.471557685364742513e-14
3.907492779545643134e+04	4.387481907961501403e-14
3.911364864405216213e+04	4.428890934715941501e-14
3.915240786262579059e+04	4.466310483231827943e-14
3.919120548919968132e+04	4.484436785159719939e-14
3.923004156183364830e+04	4.484436785159719939e-14
3.926891611862544960e+04	4.484436785159719939e-14
3.930782919771050365e+04	4.474128733635163725e-14
3.934678083726204932e+04	4.463833446845273267e-14
3.938577107549121138e+04	4.453567238691592316e-14
3.942479995064673858e+04	4.433106764998265844e-14
3.946386750101552752e+04	4.420515830981618687e-14
3.950297376492241892e+04	4.391153492808424708e-14
3.954211878072997933e+04	4.390320155539830817e-14
3.958130258683904685e+04	4.372284656980722046e-14
3.962052522168841824e+04	4.352193680811159669e-14
3.965978672375506721e+04	4.342181996874144344e-14
3.969908713155384612e+04	4.322230112614897519e-14
3.973842648363802437e+04	4.190020340282032735e-14
3.977780481859908468e+04	4.284772160842522549e-14
3.981722217506648303e+04	4.272751723835485607e-14
3.985667859170821612e+04	4.253125590880823227e-14
3.989617410723051580e+04	4.233581884966724538e-14
3.993570876037795824e+04	4.214134367600338008e-14
3.997528258993360942e+04	4.189668718473261336e-14
4.001489563471871952e+04	4.165894989504244371e-14
4.005454793359331961e+04	4.135515473370829611e-14
4.009423952545564680e+04	4.036912849588914955e-14
4.013397044924270449e+04	4.044958362450096560e-14
4.017374074393000774e+04	3.959006453437911619e-14
4.021355044853170693e+04	3.860414730814270002e-14
4.025339960210066783e+04	3.944535716694959458e-14
4.029328824372824602e+04	3.989406762269499247e-14
4.033321641254473798e+04	4.002358973325543180e-14
4.037318414771925745e+04	3.996761638921945119e-14
4.041319148845945165e+04	3.975472092312615151e-14
4.045323847401208332e+04	3.915043483779683746e-14
4.049332514366271789e+04	3.764054450644478301e-14
4.053345153673586901e+04	3.491718898611548549e-14
4.057361769259507128e+04	3.817628144228517395e-14
4.061382365064264013e+04	3.889917760275645038e-14
4.065406945032026124e+04	3.905785537013182737e-14
4.069435513110836473e+04	3.905785537013182737e-14
4.073468073252676550e+04	3.896797526082219369e-14
4.077504629413435032e+04	3.887838032187397578e-14
4.081545185552920884e+04	3.878894682716172886e-14
4.085589745634874998e+04	3.864725320325872802e-14
4.089638313626941090e+04	3.852191283493507035e-14
4.093690893500720267e+04	3.837224068415268251e-14
4.097747489231748477e+04	3.825676654933190665e-14
4.101808104799476132e+04	3.808759793758365461e-14
4.105872744187322678e+04	3.799341661186952404e-14
4.109941411382646038e+04	3.781886431895439897e-14
4.114014110376763711e+04	3.764505136004232433e-14
4.118090845164923667e+04	3.750285230665376916e-14
4.122171619746358192e+04	3.737116004337704610e-14
4.126256438124262058e+04	3.721415187801015547e-14
4.130345304305770696e+04	3.704317052263058871e-14
4.134438222302018403e+04	3.692068325409233629e-14
4.138535196128103416e+04	3.674285403617839838e-14
4.142636229803103924e+04	3.636372128603077351e-14
4.146741327350087522e+04	3.638871461318699762e-14
4.150850492796085746e+04	3.612913865679634775e-14
4.154963730172144278e+04	3.587110687983118278e-14
4.159081043513304030e+04	3.553257984294387473e-14
4.163202436858577130e+04	3.501896045102481994e-14
4.167327914251006587e+04	3.412973098397744609e-14
4.171457479737631365e+04	3.286483081439130257e-14
4.175591137369508942e+04	3.409808397941479987e-14
4.179728891201687657e+04	3.462877142211853031e-14
4.183870745293257642e+04	3.481034342524974638e-14
4.188016703707331908e+04	3.489058065367104126e-14
4.192166770511025243e+04	3.481034342524974638e-14
4.196320949775506597e+04	3.478461505847259815e-14
4.200479245575972163e+04	3.465040846689777610e-14
4.204641661991655565e+04	3.457065903858365955e-14
4.208808203105840948e+04	3.449120039665938073e-14
4.212978873005833884e+04	3.433273415234822327e-14
4.217153675783015933e+04	3.424164787365642962e-14
4.221332615532822092e+04	3.409637656727819825e-14
4.225515696354721149e+04	3.397756439533174269e-14
4.229702922352268797e+04	3.386162987375774088e-14
4.233894297633078531e+04	3.370608266130258995e-14
4.238089826308843476e+04	3.362155128365562993e-14
4.242289512495306553e+04	3.347403590662254159e-14
4.246493360312311415e+04	3.332023574871756503e-14
4.250701373883788619e+04	3.318998724888044472e-14
4.254913557337725797e+04	3.309083370270674493e-14
4.259129914806228044e+04	3.293881873414555171e-14
4.263350450425488816e+04	3.283655415545767335e-14
4.267575168335796479e+04	3.271202919867124991e-14
4.271804072681553953e+04	3.257645625181142413e-14
4.276037167611243058e+04	3.248414419879397305e-14
4.280274457277492183e+04	3.233762946256481887e-14
4.284515945837009349e+04	3.218900720354597564e-14
4.288761637450649141e+04	3.205873413823788850e-14
4.293011536283377791e+04	3.196659911046275544e-14
4.297265646504292090e+04	3.182058949055022410e-14
4.301523972286627395e+04	3.170910581331361951e-14
4.305786517807726341e+04	3.160155624698307541e-14
4.310053287249100686e+04	3.145632854343522495e-14
4.314324284796403663e+04	3.136054290833251533e-14
4.318599514639410336e+04	3.122288648239299639e-14
4.322878980972074351e+04	3.109630063175292460e-14
4.327162687992495921e+04	3.095337298075565792e-14
4.331450639902936382e+04	3.081119333063157607e-14
